***** EVD.Astro.Spectral._RunSpectral.ForR
TempK   nm     flux
2950 633.00 17518.725
2950 634.00 17621.408
2950 635.00 17724.193
2950 636.00 17827.075
2950 637.00 17930.053
2950 638.00 18033.123
2950 639.00 18136.285
2950 640.00 18239.534
2950 641.00 18342.868
2950 642.00 18446.285
2950 643.00 18549.783
2950 644.00 18653.358
2950 645.00 18757.008
2950 646.00 18860.731
2950 647.00 18964.524
2950 648.00 19068.385
2950 649.00 19172.311
2950 650.00 19276.299
2950 651.00 19380.348
2950 652.00 19484.454
2950 653.00 19588.616
2950 654.00 19692.830
2950 655.00 19797.095
2950 656.00 19901.407
2950 657.00 20005.765
2950 658.00 20110.166
2950 659.00 20214.608
2950 660.00 20319.087
2950 661.00 20423.603
2950 662.00 20528.152
2950 663.00 20632.731
2950 664.00 20737.340
2950 665.00 20841.974
2950 666.00 20946.632
2950 667.00 21051.312
2950 668.00 21156.011
2950 669.00 21260.727
2950 670.00 21365.457
2950 671.00 21470.200
2950 672.00 21574.952
2950 673.00 21679.712
2950 674.00 21784.477
2950 675.00 21889.245
2950 676.00 21994.013
2950 677.00 22098.780
2950 678.00 22203.544
2950 679.00 22308.301
2950 680.00 22413.050
2950 681.00 22517.788
2950 682.00 22622.514
2950 683.00 22727.224
2950 684.00 22831.918
2950 685.00 22936.592
2950 686.00 23041.245
2950 687.00 23145.874
2950 688.00 23250.477
2950 689.00 23355.052
2950 690.00 23459.597
2950 691.00 23564.110
2950 692.00 23668.588
2950 693.00 23773.030
2950 694.00 23877.434
2950 695.00 23981.797
2950 696.00 24086.117
2950 697.00 24190.393
2950 698.00 24294.621
2950 699.00 24398.801
2950 700.00 24502.930
2950 701.00 24607.006
2950 702.00 24711.028
2950 703.00 24814.992
2950 704.00 24918.897
2950 705.00 25022.742
2950 706.00 25126.524
2950 707.00 25230.241
2950 708.00 25333.892
2950 709.00 25437.473
2950 710.00 25540.985
2950 711.00 25644.423
2950 712.00 25747.788
2950 713.00 25851.076
2950 714.00 25954.286
2950 715.00 26057.417
2950 716.00 26160.465
2950 717.00 26263.430
2950 718.00 26366.309
2950 719.00 26469.101
2950 720.00 26571.804
2950 721.00 26674.416
2950 722.00 26776.936
2950 723.00 26879.361
2950 724.00 26981.689
2950 725.00 27083.920
2950 726.00 27186.051
2950 727.00 27288.081
2950 728.00 27390.008
2950 729.00 27491.829
2950 730.00 27593.545
2950 731.00 27695.152
2950 732.00 27796.649
2950 733.00 27898.035
2950 734.00 27999.307
2950 735.00 28100.465
2950 736.00 28201.506
2950 737.00 28302.430
2950 738.00 28403.233
2950 739.00 28503.916
2950 740.00 28604.476
2950 741.00 28704.911
2950 742.00 28805.220
2950 743.00 28905.402
2950 744.00 29005.455
2950 745.00 29105.378
2950 746.00 29205.168
2950 747.00 29304.825
2950 748.00 29404.347
2950 749.00 29503.733
2950 750.00 29602.981
2950 751.00 29702.089
2950 752.00 29801.057
2950 753.00 29899.882
2950 754.00 29998.564
2950 755.00 30097.100
2950 756.00 30195.490
2950 757.00 30293.733
2950 758.00 30391.826
2950 759.00 30489.768
2950 760.00 30587.559
2950 761.00 30685.197
2950 762.00 30782.679
2950 763.00 30880.006
2950 764.00 30977.176
2950 765.00 31074.188
2950 766.00 31171.039
2950 767.00 31267.730
2950 768.00 31364.258
2950 769.00 31460.623
2950 770.00 31556.823
2950 771.00 31652.857
2950 772.00 31748.724
2950 773.00 31844.422
2950 774.00 31939.951
2950 775.00 32035.309
2950 776.00 32130.495
2950 777.00 32225.508
2950 778.00 32320.346
2950 779.00 32415.010
2950 780.00 32509.497
2950 781.00 32603.806
2950 782.00 32697.936
2950 783.00 32791.887
2950 784.00 32885.656
2950 785.00 32979.244
2950 786.00 33072.648
2950 787.00 33165.869
2950 788.00 33258.904
2950 789.00 33351.753
2950 790.00 33444.415
2950 791.00 33536.889
2950 792.00 33629.173
2950 793.00 33721.267
2950 794.00 33813.170
2950 795.00 33904.881
2950 796.00 33996.399
2950 797.00 34087.723
2950 798.00 34178.852
2950 799.00 34269.784
2950 800.00 34360.520
2950 801.00 34451.059
2950 802.00 34541.398
2950 803.00 34631.538
2950 804.00 34721.478
2950 805.00 34811.216
2950 806.00 34900.753
2950 807.00 34990.086
2950 808.00 35079.215
2950 809.00 35168.140
2950 810.00 35256.859
2950 811.00 35345.372
2950 812.00 35433.678
2950 813.00 35521.776
2950 814.00 35609.666
2950 815.00 35697.346
2950 816.00 35784.816
2950 817.00 35872.075
2950 818.00 35959.122
2950 819.00 36045.957
2950 820.00 36132.579
2950 821.00 36218.987
2950 822.00 36305.181
2950 823.00 36391.159
2950 824.00 36476.922
2950 825.00 36562.467
2950 826.00 36647.796
2950 827.00 36732.907
2950 828.00 36817.799
2950 829.00 36902.472
2950 830.00 36986.925
2950 831.00 37071.158
2950 832.00 37155.170
2950 833.00 37238.960
2950 834.00 37322.527
2950 835.00 37405.872
2950 836.00 37488.994
2950 837.00 37571.892
2950 838.00 37654.565
2950 839.00 37737.013
2950 840.00 37819.235
2950 841.00 37901.231
2950 842.00 37983.001
2950 843.00 38064.543
2950 844.00 38145.858
2950 845.00 38226.944
2950 846.00 38307.802
2950 847.00 38388.431
2950 848.00 38468.829
2950 849.00 38548.998
2950 850.00 38628.937
2950 851.00 38708.644
2950 852.00 38788.119
2950 853.00 38867.363
2950 854.00 38946.375
2950 855.00 39025.153
2950 856.00 39103.699
2950 857.00 39182.011
2950 858.00 39260.089
2950 859.00 39337.933
2950 860.00 39415.542
2950 861.00 39492.916
2950 862.00 39570.054
2950 863.00 39646.957
2950 864.00 39723.623
2950 865.00 39800.053
2950 866.00 39876.247
2950 867.00 39952.203
2950 868.00 40027.921
2950 869.00 40103.402
2950 870.00 40178.644
2950 871.00 40253.649
2950 872.00 40328.414
2950 873.00 40402.941
2950 874.00 40477.228
2950 875.00 40551.276
2950 876.00 40625.084
2950 877.00 40698.652
2950 878.00 40771.980
2950 879.00 40845.067
2950 880.00 40917.914
2950 881.00 40990.519
2950 882.00 41062.884
2950 883.00 41135.007
2950 884.00 41206.888
2950 885.00 41278.528
2950 886.00 41349.925
2950 887.00 41421.081
2950 888.00 41491.994
2950 889.00 41562.664
2950 890.00 41633.092
2950 891.00 41703.277
2950 892.00 41773.219
2950 893.00 41842.917
2950 894.00 41912.373
2950 895.00 41981.585
2950 896.00 42050.553
2950 897.00 42119.278
2950 898.00 42187.758
2950 899.00 42255.995
2950 900.00 42323.988
2950 901.00 42391.737
2950 902.00 42459.241
2950 903.00 42526.502
2950 904.00 42593.517
2950 905.00 42660.289
2950 906.00 42726.816
2950 907.00 42793.098
2950 908.00 42859.135
2950 909.00 42924.928
2950 910.00 42990.476
2950 911.00 43055.779
2950 912.00 43120.838
2950 913.00 43185.651
2950 914.00 43250.220
2950 915.00 43314.544
2950 916.00 43378.623
2950 917.00 43442.456
2950 918.00 43506.045
2950 919.00 43569.389
2950 920.00 43632.488
2950 921.00 43695.343
2950 922.00 43757.952
2950 923.00 43820.316
2950 924.00 43882.436
2950 925.00 43944.311
2950 926.00 44005.940
2950 927.00 44067.326
2950 928.00 44128.466
2950 929.00 44189.362
2950 930.00 44250.013
2950 931.00 44310.420
2950 932.00 44370.583
2950 933.00 44430.500
2950 934.00 44490.174
2950 935.00 44549.604
2950 936.00 44608.789
2950 937.00 44667.730
2950 938.00 44726.427
2950 939.00 44784.881
2950 940.00 44843.091
2950 941.00 44901.057
2950 942.00 44958.779
2950 943.00 45016.258
2950 944.00 45073.494
2950 945.00 45130.487
2950 946.00 45187.237
2950 947.00 45243.743
2950 948.00 45300.007
2950 949.00 45356.029
2950 950.00 45411.808
2950 951.00 45467.344
2950 952.00 45522.639
2950 953.00 45577.691
2950 954.00 45632.502
2950 955.00 45687.071
2950 956.00 45741.398
2950 957.00 45795.484
2950 958.00 45849.329
2950 959.00 45902.933
2950 960.00 45956.296
2950 961.00 46009.419
2950 962.00 46062.301
2950 963.00 46114.943
2950 964.00 46167.345
2950 965.00 46219.507
2950 966.00 46271.429
2950 967.00 46323.112
2950 968.00 46374.556
2950 969.00 46425.761
2950 970.00 46476.728
2950 971.00 46527.455
2950 972.00 46577.945
2950 973.00 46628.196
2950 974.00 46678.210
2950 975.00 46727.986
2950 976.00 46777.525
2950 977.00 46826.827
2950 978.00 46875.891
2950 979.00 46924.720
2950 980.00 46973.312
2950 981.00 47021.667
2950 982.00 47069.787
2950 983.00 47117.672
2950 984.00 47165.321
2950 985.00 47212.735
2950 986.00 47259.915
2950 987.00 47306.860
2950 988.00 47353.571
2950 989.00 47400.047
2950 990.00 47446.291
2950 991.00 47492.301
2950 992.00 47538.077
2950 993.00 47583.622
2950 994.00 47628.933
2950 995.00 47674.013
2950 996.00 47718.860
2950 997.00 47763.477
2950 998.00 47807.861
2950 999.00 47852.015
2950 1000.00 47895.939
2950 1001.00 47939.632
2950 1002.00 47983.095
2950 1003.00 48026.328
2950 1004.00 48069.332
2950 1005.00 48112.107
2950 1006.00 48154.653
2950 1007.00 48196.971
2950 1008.00 48239.060
2950 1009.00 48280.922
2950 1010.00 48322.557
2950 1011.00 48363.964
2950 1012.00 48405.145
2950 1013.00 48446.100
2950 1014.00 48486.828
2950 1015.00 48527.331
2950 1016.00 48567.608
2950 1017.00 48607.661
2950 1018.00 48647.489
2950 1019.00 48687.092
2950 1020.00 48726.472
2950 1021.00 48765.628
2950 1022.00 48804.561
2950 1023.00 48843.271
2950 1024.00 48881.759
2950 1025.00 48920.024
2950 1026.00 48958.068
2950 1027.00 48995.890
2950 1028.00 49033.492
2950 1029.00 49070.872
2950 1030.00 49108.033
2950 1031.00 49144.974
2950 1032.00 49181.695
2950 1033.00 49218.197
2950 1034.00 49254.480
2950 1035.00 49290.545
2950 1036.00 49326.392
2950 1037.00 49362.021
2950 1038.00 49397.434
2950 1039.00 49432.629
2950 1040.00 49467.608
2950 1041.00 49502.371
2950 1042.00 49536.919
2950 1043.00 49571.251
2950 1044.00 49605.368
2950 1045.00 49639.271
2950 1046.00 49672.960
2950 1047.00 49706.436
2950 1048.00 49739.698
2950 1049.00 49772.747
2950 1050.00 49805.584
2950 1051.00 49838.209
2950 1052.00 49870.623
2950 1053.00 49902.825
2950 1054.00 49934.817
2950 1055.00 49966.598
2950 1056.00 49998.169
2950 1057.00 50029.531
2950 1058.00 50060.683
2950 1059.00 50091.627
2950 1060.00 50122.363
2950 1061.00 50152.891
2950 1062.00 50183.211
2950 1063.00 50213.325
2950 1064.00 50243.232
2950 1065.00 50272.933
2950 1066.00 50302.428
2950 1067.00 50331.717
2950 1068.00 50360.802
2950 1069.00 50389.683
2950 1070.00 50418.359
2950 1071.00 50446.832
2950 1072.00 50475.102
2950 1073.00 50503.169
2950 1074.00 50531.034
2950 1075.00 50558.697
2950 1076.00 50586.158
2950 1077.00 50613.419
2950 1078.00 50640.479
2950 1079.00 50667.339
2950 1080.00 50693.999
2950 1081.00 50720.460
2950 1082.00 50746.723
2950 1083.00 50772.787
2950 1084.00 50798.653
2950 1085.00 50824.321
2950 1086.00 50849.793
2950 1087.00 50875.068
2950 1088.00 50900.147
2950 1089.00 50925.030
2950 1090.00 50949.718
2950 1091.00 50974.212
2950 1092.00 50998.511
2950 1093.00 51022.616
2950 1094.00 51046.528
2950 1095.00 51070.246
2950 1096.00 51093.772
2950 1097.00 51117.107
2950 1098.00 51140.249
2950 1099.00 51163.200
2950 1100.00 51185.961
2950 1101.00 51208.531
2950 1102.00 51230.912
2950 1103.00 51253.103
2950 1104.00 51275.105
2950 1105.00 51296.919
2950 1106.00 51318.544
2950 1107.00 51339.982
2950 1108.00 51361.234
2950 1109.00 51382.298
2950 1110.00 51403.176
2950 1111.00 51423.869
2950 1112.00 51444.376
2950 1113.00 51464.698
2950 1114.00 51484.837
2950 1115.00 51504.791
2950 1116.00 51524.562
2950 1117.00 51544.149
2950 1118.00 51563.555
2950 1119.00 51582.778
2950 1120.00 51601.819
2950 1121.00 51620.680
2950 1122.00 51639.360
2950 1123.00 51657.859
2950 1124.00 51676.179
2950 1125.00 51694.319
2950 1126.00 51712.281
2950 1127.00 51730.064
2950 1128.00 51747.669
2950 1129.00 51765.097
2950 1130.00 51782.348
2950 1131.00 51799.423
2950 1132.00 51816.321
2950 1133.00 51833.043
2950 1134.00 51849.591
2950 1135.00 51865.964
2950 1136.00 51882.162
2950 1137.00 51898.187
2950 1138.00 51914.038
2950 1139.00 51929.717
2950 1140.00 51945.223
2950 1141.00 51960.558
2950 1142.00 51975.720
2950 1143.00 51990.712
2950 1144.00 52005.534
2950 1145.00 52020.185
2950 1146.00 52034.666
2950 1147.00 52048.979
2950 1148.00 52063.123
2950 1149.00 52077.098
2950 1150.00 52090.906
2950 1151.00 52104.546
2950 1152.00 52118.020
2950 1153.00 52131.327
2950 1154.00 52144.469
2950 1155.00 52157.444
2950 1156.00 52170.255
2950 1157.00 52182.901
2950 1158.00 52195.384
2950 1159.00 52207.702
2950 1160.00 52219.858
2950 1161.00 52231.850
2950 1162.00 52243.681
2950 1163.00 52255.350
2950 1164.00 52266.857
2950 1165.00 52278.203
2950 1166.00 52289.389
2950 1167.00 52300.416
2950 1168.00 52311.282
2950 1169.00 52321.990
2950 1170.00 52332.539
2950 1171.00 52342.930
2950 1172.00 52353.163
2950 1173.00 52363.239
2950 1174.00 52373.159
2950 1175.00 52382.922
2950 1176.00 52392.529
2950 1177.00 52401.981
2950 1178.00 52411.278
2950 1179.00 52420.420
2950 1180.00 52429.408
2950 1181.00 52438.243
2950 1182.00 52446.925
2950 1183.00 52455.454
2950 1184.00 52463.831
2950 1185.00 52472.056
2950 1186.00 52480.130
2950 1187.00 52488.053
2950 1188.00 52495.826
2950 1189.00 52503.449
2950 1190.00 52510.922
2950 1191.00 52518.247
2950 1192.00 52525.422
2950 1193.00 52532.450
2950 1194.00 52539.330
2950 1195.00 52546.062
2950 1196.00 52552.648
2950 1197.00 52559.088
2950 1198.00 52565.381
2950 1199.00 52571.530
2950 1200.00 52577.533
2950 1201.00 52583.392
2950 1202.00 52589.106
2950 1203.00 52594.677
2950 1204.00 52600.105
2950 1205.00 52605.390
2950 1206.00 52610.533
2950 1207.00 52615.534
2950 1208.00 52620.393
2950 1209.00 52625.111
2950 1210.00 52629.689
2950 1211.00 52634.127
2950 1212.00 52638.425
2950 1213.00 52642.584
2950 1214.00 52646.604
2950 1215.00 52650.486
2950 1216.00 52654.230
2950 1217.00 52657.836
2950 1218.00 52661.305
2950 1219.00 52664.638
2950 1220.00 52667.835
2950 1221.00 52670.896
2950 1222.00 52673.822
2950 1223.00 52676.612
2950 1224.00 52679.269
2950 1225.00 52681.791
2950 1226.00 52684.180
2950 1227.00 52686.436
2950 1228.00 52688.559
2950 1229.00 52690.550
2950 1230.00 52692.409
2950 1231.00 52694.137
2950 1232.00 52695.733
2950 1233.00 52697.200
2950 1234.00 52698.536
2950 1235.00 52699.742
2950 1236.00 52700.819
2950 1237.00 52701.768
2950 1238.00 52702.588
2950 1239.00 52703.280
2950 1240.00 52703.845
2950 1241.00 52704.282
2950 1242.00 52704.593
2950 1243.00 52704.777
2950 1244.00 52704.836
2950 1245.00 52704.769
2950 1246.00 52704.577
2950 1247.00 52704.261
2950 1248.00 52703.821
2950 1249.00 52703.256
2950 1250.00 52702.569
2950 1251.00 52701.758
2950 1252.00 52700.825
2950 1253.00 52699.770
2950 1254.00 52698.594
2950 1255.00 52697.296
2950 1256.00 52695.877
2950 1257.00 52694.338
2950 1258.00 52692.679
2950 1259.00 52690.900
2950 1260.00 52689.002
2950 1261.00 52686.986
2950 1262.00 52684.851
2950 1263.00 52682.598
2950 1264.00 52680.227
2950 1265.00 52677.740
2950 1266.00 52675.135
2950 1267.00 52672.415
2950 1268.00 52669.578
2950 1269.00 52666.626
2950 1270.00 52663.559
2950 1271.00 52660.377
2950 1272.00 52657.081
2950 1273.00 52653.671
2950 1274.00 52650.148
2950 1275.00 52646.511
2950 1276.00 52642.762
2950 1277.00 52638.900
2950 1278.00 52634.927
2950 1279.00 52630.842
2950 1280.00 52626.646
2950 1281.00 52622.339
2950 1282.00 52617.922
2950 1283.00 52613.395
2950 1284.00 52608.759
2950 1285.00 52604.013
2950 1286.00 52599.159
2950 1287.00 52594.196
2950 1288.00 52589.126
2950 1289.00 52583.948
2950 1290.00 52578.662
2950 1291.00 52573.270
2950 1292.00 52567.772
2950 1293.00 52562.167
2950 1294.00 52556.457
2950 1295.00 52550.642
2950 1296.00 52544.722
2950 1297.00 52538.697
2950 1298.00 52532.568
2950 1299.00 52526.336
2950 1300.00 52520.000
2820 300.00 47.294
2820 301.00 49.381
2820 302.00 51.544
2820 303.00 53.783
2820 304.00 56.102
2820 305.00 58.502
2820 306.00 60.985
2820 307.00 63.554
2820 308.00 66.211
2820 309.00 68.957
2820 310.00 71.796
2820 311.00 74.729
2820 312.00 77.758
2820 313.00 80.887
2820 314.00 84.116
2820 315.00 87.450
2820 316.00 90.889
2820 317.00 94.437
2820 318.00 98.097
2820 319.00 101.869
2820 320.00 105.758
2820 321.00 109.765
2820 322.00 113.893
2820 323.00 118.145
2820 324.00 122.523
2820 325.00 127.030
2820 326.00 131.669
2820 327.00 136.442
2820 328.00 141.352
2820 329.00 146.402
2820 330.00 151.595
2820 331.00 156.933
2820 332.00 162.419
2820 333.00 168.056
2820 334.00 173.847
2820 335.00 179.795
2820 336.00 185.902
2820 337.00 192.173
2820 338.00 198.608
2820 339.00 205.212
2820 340.00 211.988
2820 341.00 218.937
2820 342.00 226.065
2820 343.00 233.373
2820 344.00 240.864
2820 345.00 248.542
2820 346.00 256.409
2820 347.00 264.470
2820 348.00 272.726
2820 349.00 281.181
2820 350.00 289.838
2820 351.00 298.700
2820 352.00 307.770
2820 353.00 317.053
2820 354.00 326.549
2820 355.00 336.264
2820 356.00 346.199
2820 357.00 356.359
2820 358.00 366.747
2820 359.00 377.364
2820 360.00 388.216
2820 361.00 399.305
2820 362.00 410.634
2820 363.00 422.206
2820 364.00 434.025
2820 365.00 446.094
2820 366.00 458.417
2820 367.00 470.995
2820 368.00 483.834
2820 369.00 496.935
2820 370.00 510.302
2820 371.00 523.939
2820 372.00 537.848
2820 373.00 552.033
2820 374.00 566.497
2820 375.00 581.243
2820 376.00 596.274
2820 377.00 611.594
2820 378.00 627.206
2820 379.00 643.113
2820 380.00 659.319
2820 381.00 675.825
2820 382.00 692.636
2820 383.00 709.755
2820 384.00 727.185
2820 385.00 744.929
2820 386.00 762.989
2820 387.00 781.370
2820 388.00 800.075
2820 389.00 819.105
2820 390.00 838.465
2820 391.00 858.158
2820 392.00 878.186
2820 393.00 898.553
2820 394.00 919.262
2820 395.00 940.315
2820 396.00 961.715
2820 397.00 983.467
2820 398.00 1005.571
2820 399.00 1028.032
2820 400.00 1050.853
2820 401.00 1074.035
2820 402.00 1097.583
2820 403.00 1121.498
2820 404.00 1145.784
2820 405.00 1170.444
2820 406.00 1195.479
2820 407.00 1220.894
2820 408.00 1246.690
2820 409.00 1272.871
2820 410.00 1299.439
2820 411.00 1326.397
2820 412.00 1353.747
2820 413.00 1381.492
2820 414.00 1409.634
2820 415.00 1438.176
2820 416.00 1467.121
2820 417.00 1496.471
2820 418.00 1526.229
2820 419.00 1556.396
2820 420.00 1586.975
2820 421.00 1617.970
2820 422.00 1649.381
2820 423.00 1681.211
2820 424.00 1713.464
2820 425.00 1746.140
2820 426.00 1779.242
2820 427.00 1812.772
2820 428.00 1846.732
2820 429.00 1881.125
2820 430.00 1915.953
2820 431.00 1951.217
2820 432.00 1986.920
2820 433.00 2023.063
2820 434.00 2059.649
2820 435.00 2096.679
2820 436.00 2134.155
2820 437.00 2172.080
2820 438.00 2210.455
2820 439.00 2249.281
2820 440.00 2288.561
2820 441.00 2328.296
2820 442.00 2368.488
2820 443.00 2409.138
2820 444.00 2450.248
2820 445.00 2491.820
2820 446.00 2533.855
2820 447.00 2576.355
2820 448.00 2619.320
2820 449.00 2662.753
2820 450.00 2706.655
2820 451.00 2751.027
2820 452.00 2795.870
2820 453.00 2841.186
2820 454.00 2886.976
2820 455.00 2933.241
2820 456.00 2979.982
2820 457.00 3027.200
2820 458.00 3074.897
2820 459.00 3123.073
2820 460.00 3171.729
2820 461.00 3220.867
2820 462.00 3270.487
2820 463.00 3320.590
2820 464.00 3371.177
2820 465.00 3422.248
2820 466.00 3473.805
2820 467.00 3525.848
2820 468.00 3578.378
2820 469.00 3631.395
2820 470.00 3684.901
2820 471.00 3738.895
2820 472.00 3793.378
2820 473.00 3848.350
2820 474.00 3903.813
2820 475.00 3959.766
2820 476.00 4016.210
2820 477.00 4073.145
2820 478.00 4130.572
2820 479.00 4188.490
2820 480.00 4246.900
2820 481.00 4305.802
2820 482.00 4365.197
2820 483.00 4425.083
2820 484.00 4485.462
2820 485.00 4546.333
2820 486.00 4607.697
2820 487.00 4669.553
2820 488.00 4731.901
2820 489.00 4794.741
2820 490.00 4858.073
2820 491.00 4921.896
2820 492.00 4986.211
2820 493.00 5051.017
2820 494.00 5116.314
2820 495.00 5182.102
2820 496.00 5248.380
2820 497.00 5315.147
2820 498.00 5382.403
2820 499.00 5450.149
2820 500.00 5518.382
2820 501.00 5587.103
2820 502.00 5656.311
2820 503.00 5726.005
2820 504.00 5796.185
2820 505.00 5866.850
2820 506.00 5938.000
2820 507.00 6009.632
2820 508.00 6081.748
2820 509.00 6154.345
2820 510.00 6227.423
2820 511.00 6300.981
2820 512.00 6375.018
2820 513.00 6449.534
2820 514.00 6524.526
2820 515.00 6599.995
2820 516.00 6675.938
2820 517.00 6752.355
2820 518.00 6829.246
2820 519.00 6906.607
2820 520.00 6984.439
2820 521.00 7062.740
2820 522.00 7141.509
2820 523.00 7220.745
2820 524.00 7300.446
2820 525.00 7380.610
2820 526.00 7461.237
2820 527.00 7542.326
2820 528.00 7623.874
2820 529.00 7705.880
2820 530.00 7788.343
2820 531.00 7871.261
2820 532.00 7954.632
2820 533.00 8038.456
2820 534.00 8122.730
2820 535.00 8207.453
2820 536.00 8292.623
2820 537.00 8378.238
2820 538.00 8464.298
2820 539.00 8550.799
